x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
13723,21554,8608,1,1,1,1,1,2
13558,21673,8258,1,1,1,1,1,19
13379,21804,8326,1,1,1,1,1,9
12673,21196,9160,1,1,1,1,1,82
13055,21187,8583,1,1,1,1,1,60
12037,21399,9303,1,1,1,1,1,45
12945,21330,9074,1,1,1,1,1,60
12161,21007,9107,1,1,1,1,1,50
11981,20615,9207,1,1,1,1,1,39
13141,21359,8640,1,1,1,1,1,38
13017,20992,8482,1,1,1,1,1,41
12621,21306,9551,1,1,1,1,1,36
12904,21088,8527,1,1,1,1,1,31
12193,21213,9325,1,1,1,1,1,46
13314,21769,9262,1,1,1,1,1,25
12795,21282,9180,1,1,1,1,1,38
12169,20729,9113,1,1,1,1,1,31
12129,21007,9302,1,1,1,1,1,31
13091,21547,9271,1,1,1,1,1,33
12991,21404,9085,1,1,1,1,1,37
12778,21393,9230,1,1,1,1,1,29
13399,21047,9303,1,1,1,1,1,31
12562,21047,9142,1,1,1,1,1,37
12600,20971,9765,1,1,1,1,1,23
12499,21465,9167,1,1,1,1,1,39
12725,21456,9502,1,1,1,1,1,25
12706,20886,9418,1,1,1,1,1,27
11864,21558,9148,1,1,1,1,1,23
13082,20630,8691,1,1,1,1,1,25
11813,21306,9493,1,1,1,1,1,25
13489,21301,8973,1,1,1,1,1,29
12491,21142,9250,1,1,1,1,1,48
13376,20576,8803,1,1,1,1,1,25
12473,20877,9304,1,1,1,1,1,27
13358,21398,9043,1,1,1,1,1,31
13101,21612,9191,1,1,1,1,1,29
13279,20756,8982,1,1,1,1,1,21
12126,20633,9054,1,1,1,1,1,27
13429,21435,8945,1,1,1,1,1,32
12444,21309,9590,1,1,1,1,1,39
12306,20969,8925,1,1,1,1,1,24
13154,21298,8624,1,1,1,1,1,25
12327,21200,8811,1,1,1,1,1,21
12425,21220,9280,1,1,1,1,1,40
12420,21409,9665,1,1,1,1,1,20
12720,21488,9134,1,1,1,1,1,12
12855,21575,9699,1,1,1,1,1,15
12885,21213,9118,1,1,1,1,1,35
12574,21049,8991,1,1,1,1,1,29
13135,21434,9027,1,1,1,1,1,37
12591,21202,8867,1,1,1,1,1,18
12830,21187,9040,1,1,1,1,1,26
12338,20882,9761,1,1,1,1,1,18
13172,20806,8697,1,1,1,1,1,20
13342,21423,8305,1,1,1,1,1,22
12297,21616,9191,1,1,1,1,1,18
12310,21172,8969,1,1,1,1,1,23
13327,20695,9141,1,1,1,1,1,10
12674,21345,9170,1,1,1,1,1,20
12972,21228,8914,1,1,1,1,1,35
11917,21481,9367,1,1,1,1,1,7
12463,21008,9095,1,1,1,1,1,16
12788,20757,9532,1,1,1,1,1,16
12997,21301,8768,1,1,1,1,1,20
13513,21824,10718,1,1,1,1,1,9
13423,21830,10178,1,1,1,1,1,8
12969,21785,10233,1,1,1,1,1,58
13172,21674,10690,1,1,1,1,1,18
13160,21869,10312,1,1,1,1,1,24
12928,21911,10231,1,1,1,1,1,33
12718,21811,10434,1,1,1,1,1,18
12862,20702,10445,1,1,1,1,1,16
13924,20728,10443,1,1,1,1,1,28
14496,18846,10863,1,1,1,1,1,20
14264,18975,10788,1,1,1,1,1,47
14627,20596,10506,1,1,1,1,1,17
13284,19713,11996,1,1,1,1,1,9
13395,20043,12384,1,1,1,1,1,10
13086,20171,11520,1,1,1,1,1,16
12621,19079,11103,1,1,1,1,1,3
12977,18898,11798,1,1,1,1,1,20
13134,20741,11118,1,1,1,1,1,19
12941,20479,11057,1,1,1,1,1,7
13677,22715,11728,1,1,1,1,1,20
13649,22891,11954,1,1,1,1,1,18
13143,23261,12476,1,1,1,1,1,43
13098,23191,12498,1,1,1,1,1,25
13837,22601,11349,1,1,1,1,1,9
13767,22125,11188,1,1,1,1,1,11
13157,22337,10366,1,1,1,1,1,12
13110,22365,10749,1,1,1,1,1,18
13182,21957,10657,1,1,1,1,1,23
13087,22090,10082,1,1,1,1,1,10
13185,22270,10103,1,1,1,1,1,4
13390,22688,10882,1,1,1,1,1,19
13334,22055,10464,1,1,1,1,1,10
14073,22599,10866,1,1,1,1,1,26
15159,23434,10927,1,1,1,1,1,15
14143,22953,11432,1,1,1,1,1,13
14841,23219,12337,1,1,1,1,1,5
14411,24918,11752,1,1,1,1,1,27
15387,23686,11306,1,1,1,1,1,30
15231,23590,11569,1,1,1,1,1,24
15230,23748,11358,1,1,1,1,1,27
15513,23694,11545,1,1,1,1,1,15
15123,23460,11585,1,1,1,1,1,19
15476,23912,11560,1,1,1,1,1,14
15361,23608,11184,1,1,1,1,1,5
14273,24513,11666,1,1,1,1,1,21
15374,24106,9849,1,1,1,1,1,9
13813,23699,11969,1,1,1,1,1,23
14003,24128,11774,1,1,1,1,1,14
13136,24317,13562,1,1,1,1,1,6
12604,24218,13601,1,1,1,1,1,0
13491,23922,13328,1,1,1,1,1,33
13989,23759,13152,1,1,1,1,1,16
13905,23913,13090,1,1,1,1,1,17
13300,23786,12791,1,1,1,1,1,4
13194,23375,12968,1,1,1,1,1,3
15438,22664,13951,1,1,1,1,1,13
14139,23999,13347,1,1,1,1,1,14
15177,23489,12772,1,1,1,1,1,19
15221,23640,13456,1,1,1,1,1,23
14849,24027,15310,1,1,1,1,1,10
14227,24055,14062,1,1,1,1,1,35
14637,23970,14403,1,1,1,1,1,23
14550,24158,14788,1,1,1,1,1,19
14373,24207,14690,1,1,1,1,1,15
13194,24436,14104,1,1,1,1,1,33
13201,24791,14312,1,1,1,1,1,15
13265,24611,14067,1,1,1,1,1,22
13214,24688,14474,1,1,1,1,1,19
13105,24773,14207,1,1,1,1,1,11
12999,24896,14806,1,1,1,1,1,6
13203,24608,14052,1,1,1,1,1,19
13528,23498,17517,1,1,1,1,1,27
13708,23856,17608,1,1,1,1,1,13
13778,23865,17708,1,1,1,1,1,13
13961,23754,17338,1,1,1,1,1,13
15476,24366,18456,1,1,1,1,1,11
15395,24223,17596,1,1,1,1,1,5
14943,24261,15783,1,1,1,1,1,41
14474,23113,16386,1,1,1,1,1,11
15107,23411,15854,1,1,1,1,1,10
13557,23331,17218,1,1,1,1,1,31
13139,22616,17838,1,1,1,1,1,34
12777,22194,17390,1,1,1,1,1,11
12671,21966,17164,1,1,1,1,1,12
12963,21699,17047,1,1,1,1,1,13
13500,21563,18671,1,1,1,1,1,22
12542,19357,18197,1,1,1,1,1,12
13255,20075,15797,1,1,1,1,1,11
15436,19337,18586,1,1,1,1,1,16
14022,21837,14725,1,1,1,1,1,13
12631,19644,14584,1,1,1,1,1,11
14637,18954,13636,1,1,1,1,1,13
14662,20054,13182,1,1,1,1,1,5
12506,19481,12525,1,1,1,1,1,8
13500,20094,12502,1,1,1,1,1,14
13235,21087,13685,1,1,1,1,1,20
18728,18828,13025,1,1,1,1,1,20
17217,19002,12754,1,1,1,1,1,19
17977,19159,12747,1,1,1,1,1,3
17856,19195,12977,1,1,1,1,1,13
17303,19015,12683,1,1,1,1,1,10
18492,19182,13416,1,1,1,1,1,38
16935,18877,12683,1,1,1,1,1,9
16071,18935,13843,1,1,1,1,1,16
16406,19042,15020,1,1,1,1,1,12
18673,19086,14129,1,1,1,1,1,28
18293,19244,14367,1,1,1,1,1,25
18673,19119,13973,1,1,1,1,1,27
17272,19247,14499,1,1,1,1,1,8
17386,19141,14191,1,1,1,1,1,2
17308,18836,15213,1,1,1,1,1,21
18128,19199,15613,1,1,1,1,1,30
17027,19791,16480,1,1,1,1,1,7
16383,19311,16481,1,1,1,1,1,26
16545,18928,16247,1,1,1,1,1,23
16602,19468,16158,1,1,1,1,1,23
15940,19360,15984,1,1,1,1,1,13
17168,20015,15745,1,1,1,1,1,28
16805,19656,16261,1,1,1,1,1,22
18591,19542,16195,1,1,1,1,1,29
18536,19364,16052,1,1,1,1,1,26
17475,19503,16212,1,1,1,1,1,68
17617,19389,16088,1,1,1,1,1,52
17511,19478,16208,1,1,1,1,1,44
17167,19456,16063,1,1,1,1,1,27
17409,18977,15745,1,1,1,1,1,23
17366,19045,15872,1,1,1,1,1,10
17519,19135,15687,1,1,1,1,1,10
17635,19211,15873,1,1,1,1,1,15
17796,19476,16147,1,1,1,1,1,23
17449,19377,16217,1,1,1,1,1,18
17337,19476,16035,1,1,1,1,1,25
17365,19779,16866,1,1,1,1,1,23
17859,20010,17868,1,1,1,1,1,19
17617,19970,17951,1,1,1,1,1,20
17590,19958,18179,1,1,1,1,1,16
17572,19908,18380,1,1,1,1,1,8
18233,20311,18099,1,1,1,1,1,19
18329,20227,18098,1,1,1,1,1,24
18135,20295,18553,1,1,1,1,1,11
18032,20226,18477,1,1,1,1,1,10
18325,20421,17965,1,1,1,1,1,18
18683,21193,18561,1,1,1,1,1,13
18492,20659,16401,1,1,1,1,1,39
17193,23051,17186,1,1,1,1,1,35
17496,23163,17467,1,1,1,1,1,47
16886,22887,16162,1,1,1,1,1,16
16033,23533,16996,1,1,1,1,1,11
16073,23671,17145,1,1,1,1,1,6
16828,23542,17878,1,1,1,1,1,23
17161,23783,17959,1,1,1,1,1,18
17184,23530,17997,1,1,1,1,1,24
16431,24156,18027,1,1,1,1,1,27
16886,24135,18629,1,1,1,1,1,10
15947,24129,18035,1,1,1,1,1,45
15937,24135,18374,1,1,1,1,1,2
16346,23782,17930,1,1,1,1,1,14
17215,24023,18695,1,1,1,1,1,19
18728,24645,15260,1,1,1,1,1,14
17829,23775,14242,1,1,1,1,1,26
18620,22721,14747,1,1,1,1,1,24
17775,22052,15115,1,1,1,1,1,19
15859,24510,15357,1,1,1,1,1,17
16832,23902,13260,1,1,1,1,1,9
16851,22528,12796,1,1,1,1,1,10
16718,23183,13089,1,1,1,1,1,16
17182,22596,13112,1,1,1,1,1,19
17277,22579,13226,1,1,1,1,1,13
17721,24884,13189,1,1,1,1,1,18
17283,24654,12684,1,1,1,1,1,18
18754,22565,14888,1,1,1,1,1,18
21749,23575,14699,1,1,1,1,1,11
20858,22224,14279,1,1,1,1,1,14
21009,22299,12865,1,1,1,1,1,8
21683,22529,13079,1,1,1,1,1,37
23358,24876,13319,1,1,1,1,1,22
22683,24159,14432,1,1,1,1,1,2
22760,24804,14653,1,1,1,1,1,7
21976,23536,15553,1,1,1,1,1,47
22088,23653,15024,1,1,1,1,1,6
22663,24463,14320,1,1,1,1,1,12
22511,23562,14101,1,1,1,1,1,47
22849,22957,12858,1,1,1,1,1,12
21211,21710,13991,1,1,1,1,1,9
21078,21497,13463,1,1,1,1,1,21
20992,20922,13454,1,1,1,1,1,18
20615,20414,12504,1,1,1,1,1,37
20544,20434,12737,1,1,1,1,1,22
20089,19753,15019,1,1,1,1,1,13
19985,19907,15452,1,1,1,1,1,13
19443,19882,15548,1,1,1,1,1,24
19532,18869,14637,1,1,1,1,1,21
18969,19141,14573,1,1,1,1,1,15
19956,19546,14571,1,1,1,1,1,16
20243,20229,13748,1,1,1,1,1,43
20245,20279,13928,1,1,1,1,1,26
19772,20062,13221,1,1,1,1,1,10
19237,19613,13515,1,1,1,1,1,7
19323,20022,13464,1,1,1,1,1,10
19187,19944,13304,1,1,1,1,1,8
20069,20796,12947,1,1,1,1,1,17
19415,20340,14429,1,1,1,1,1,23
19289,20372,14352,1,1,1,1,1,17
19244,20335,14452,1,1,1,1,1,17
19552,20935,15204,1,1,1,1,1,22
19060,20562,15441,1,1,1,1,1,48
18989,20392,15376,1,1,1,1,1,20
19232,21098,15458,1,1,1,1,1,15
19279,21346,15195,1,1,1,1,1,5
19459,21271,15990,1,1,1,1,1,47
19443,20767,16016,1,1,1,1,1,11
19769,21505,17043,1,1,1,1,1,23
20030,21649,16762,1,1,1,1,1,16
19582,21286,16964,1,1,1,1,1,16
19328,20858,16406,1,1,1,1,1,13
20169,21731,18555,1,1,1,1,1,23
20134,21729,18223,1,1,1,1,1,13
20279,21520,18623,1,1,1,1,1,6
20037,21447,17365,1,1,1,1,1,30
19845,21517,17226,1,1,1,1,1,26
19715,21674,17416,1,1,1,1,1,21
19761,21498,17279,1,1,1,1,1,17
20105,20894,17582,1,1,1,1,1,25
18963,21008,18455,1,1,1,1,1,27
19077,20882,18661,1,1,1,1,1,14
18906,20974,18495,1,1,1,1,1,17
19311,20998,17747,1,1,1,1,1,82
19484,21025,18450,1,1,1,1,1,51
19606,21298,17680,1,1,1,1,1,49
19550,21181,17980,1,1,1,1,1,53
19296,20996,17588,1,1,1,1,1,59
19805,21225,18116,1,1,1,1,1,37
18759,20435,17872,1,1,1,1,1,33
19568,21021,17459,1,1,1,1,1,33
19545,21012,18148,1,1,1,1,1,33
19169,20956,17498,1,1,1,1,1,40
19363,20798,17441,1,1,1,1,1,37
18903,20974,17316,1,1,1,1,1,41
19326,21243,17581,1,1,1,1,1,39
19250,21015,17727,1,1,1,1,1,46
19621,21538,18100,1,1,1,1,1,32
19897,21453,17551,1,1,1,1,1,26
19462,21039,17846,1,1,1,1,1,37
19853,21175,17528,1,1,1,1,1,22
18673,20951,18078,1,1,1,1,1,18
19240,21056,17855,1,1,1,1,1,33
19776,21557,18307,1,1,1,1,1,19
19390,21149,18243,1,1,1,1,1,27
19096,21425,17528,1,1,1,1,1,24
19483,21175,18126,1,1,1,1,1,23
19289,20910,17547,1,1,1,1,1,31
19563,21186,17891,1,1,1,1,1,29
19758,21417,18175,1,1,1,1,1,22
19703,20999,17722,1,1,1,1,1,23
19462,21181,17858,1,1,1,1,1,23
19490,21188,17318,1,1,1,1,1,22
19518,21023,17498,1,1,1,1,1,24
19375,21122,17132,1,1,1,1,1,29
19185,21247,17477,1,1,1,1,1,17
19657,21106,17876,1,1,1,1,1,21
18723,20532,17772,1,1,1,1,1,14
19283,20859,17400,1,1,1,1,1,27
19018,20256,17619,1,1,1,1,1,11
18854,20020,17155,1,1,1,1,1,18
18867,19139,15686,1,1,1,1,1,15
18978,19413,15803,1,1,1,1,1,8
18873,19462,15803,1,1,1,1,1,16
18926,19314,15695,1,1,1,1,1,5
19132,20257,16201,1,1,1,1,1,56
19152,20389,16420,1,1,1,1,1,55
18834,19912,16145,1,1,1,1,1,40
19453,19887,16112,1,1,1,1,1,19
18863,19984,16109,1,1,1,1,1,17
18898,20213,16393,1,1,1,1,1,23
19474,20067,16138,1,1,1,1,1,11
20766,19416,15925,1,1,1,1,1,23
21780,20062,17944,1,1,1,1,1,15
21389,20657,17987,1,1,1,1,1,12
20373,21798,18520,1,1,1,1,1,13
20373,20400,17178,1,1,1,1,1,17
23780,18902,16666,1,1,1,1,1,18
22108,19566,17684,1,1,1,1,1,12
23333,20035,18610,1,1,1,1,1,0
22233,24757,17067,1,1,1,1,1,10
22339,24749,17157,1,1,1,1,1,9
22136,23886,17616,1,1,1,1,1,15
22399,24056,17469,1,1,1,1,1,14
21925,24603,17588,1,1,1,1,1,28
21933,24495,17710,1,1,1,1,1,19
22519,24899,17482,1,1,1,1,1,18
22470,24928,17498,1,1,1,1,1,12
21987,24633,18559,1,1,1,1,1,19
21567,23887,17628,1,1,1,1,1,57
21647,23743,17527,1,1,1,1,1,34
21427,23848,17661,1,1,1,1,1,22
21867,23246,18187,1,1,1,1,1,28
20981,22617,18584,1,1,1,1,1,51
20702,22566,18728,1,1,1,1,1,24
20609,22275,18691,1,1,1,1,1,26
20446,22112,18169,1,1,1,1,1,14
21005,22680,18619,1,1,1,1,1,32
20899,22723,18795,1,1,1,1,1,20
21086,22734,18746,1,1,1,1,1,11
21242,23138,16683,1,1,1,1,1,25
21310,23419,16626,1,1,1,1,1,17
21336,22697,16022,1,1,1,1,1,22
20363,22364,16760,1,1,1,1,1,27
20544,22817,16936,1,1,1,1,1,27
21226,24324,16379,1,1,1,1,1,19
21296,24821,16512,1,1,1,1,1,33
21268,24471,17165,1,1,1,1,1,5
19962,22627,16802,1,1,1,1,1,5
19951,21909,17705,1,1,1,1,1,28
19662,22085,18639,1,1,1,1,1,66
19854,22287,18702,1,1,1,1,1,31
19958,22292,18071,1,1,1,1,1,24
19912,21986,18684,1,1,1,1,1,22
19351,22028,18596,1,1,1,1,1,23
19586,22073,18479,1,1,1,1,1,22
19915,23966,20775,1,1,1,1,1,0
20195,22715,19964,1,1,1,1,1,27
19851,22360,19928,1,1,1,1,1,21
19192,22656,18883,1,1,1,1,1,23
20704,22759,19418,1,1,1,1,1,26
20611,22723,19100,1,1,1,1,1,21
20923,22828,19353,1,1,1,1,1,13
21071,22889,19294,1,1,1,1,1,13
20680,22658,19074,1,1,1,1,1,18
20493,22177,19307,1,1,1,1,1,23
20339,22418,18843,1,1,1,1,1,14
20609,22805,20012,1,1,1,1,1,20
20571,22876,19790,1,1,1,1,1,28
20738,22915,19797,1,1,1,1,1,20
21068,22740,20027,1,1,1,1,1,18
20566,22826,20040,1,1,1,1,1,21
20862,22881,20247,1,1,1,1,1,20
20532,22963,20184,1,1,1,1,1,9
20750,23073,20555,1,1,1,1,1,14
20760,23193,21714,1,1,1,1,1,19
20712,22576,21615,1,1,1,1,1,14
21065,22389,20380,1,1,1,1,1,9
20356,22563,20539,1,1,1,1,1,4
21680,23261,20659,1,1,1,1,1,21
21141,23051,20510,1,1,1,1,1,16
21431,23721,20639,1,1,1,1,1,20
21492,23588,21200,1,1,1,1,1,41
21355,23620,21076,1,1,1,1,1,40
21235,23871,21129,1,1,1,1,1,25
21701,23670,21385,1,1,1,1,1,15
21376,23779,21667,1,1,1,1,1,16
21467,23745,21014,1,1,1,1,1,17
21476,23563,21200,1,1,1,1,1,31
21482,23690,21221,1,1,1,1,1,17
20331,24113,20366,1,1,1,1,1,15
21693,24410,21690,1,1,1,1,1,31
21949,22864,19906,1,1,1,1,1,13
24152,24587,20492,1,1,1,1,1,5
24152,24593,21835,1,1,1,1,1,2
23735,24447,21473,1,1,1,1,1,7
22804,24078,21597,1,1,1,1,1,36
22772,24175,21673,1,1,1,1,1,19
22723,24222,21525,1,1,1,1,1,9
22416,23741,21471,1,1,1,1,1,21
22122,23529,21561,1,1,1,1,1,19
22009,24389,21711,1,1,1,1,1,16
22283,24550,22291,1,1,1,1,1,23
22498,24643,22643,1,1,1,1,1,10
22530,23445,23070,1,1,1,1,1,13
22087,23635,21941,1,1,1,1,1,19
22070,24757,24407,1,1,1,1,1,7
22613,23792,24165,1,1,1,1,1,20
22651,23576,23876,1,1,1,1,1,5
22521,22868,23082,1,1,1,1,1,47
20860,23278,22187,1,1,1,1,1,17
21853,23956,22098,1,1,1,1,1,17
21800,24279,22220,1,1,1,1,1,21
21865,24483,21969,1,1,1,1,1,9
21732,24458,22763,1,1,1,1,1,30
21286,23756,23957,1,1,1,1,1,27
21310,24000,24668,1,1,1,1,1,33
21369,23654,24284,1,1,1,1,1,15
21355,23841,24742,1,1,1,1,1,15
21295,24048,24944,1,1,1,1,1,6
20909,24482,23975,1,1,1,1,1,15
20335,23277,23918,1,1,1,1,1,5
19861,21718,24234,1,1,1,1,1,7
19823,21733,23815,1,1,1,1,1,3
20814,19247,24068,1,1,1,1,1,47
21137,19469,24781,1,1,1,1,1,15
23434,19062,24953,1,1,1,1,1,3
20413,21482,21652,1,1,1,1,1,1
20446,21846,19187,1,1,1,1,1,39
20849,21245,19181,1,1,1,1,1,10
19592,20548,18900,1,1,1,1,1,21
18904,20767,19140,1,1,1,1,1,12
19966,21443,19367,1,1,1,1,1,56
19222,21457,19836,1,1,1,1,1,26
19244,21496,20200,1,1,1,1,1,21
18884,20545,20325,1,1,1,1,1,13
19360,19667,20911,1,1,1,1,1,47
17670,20318,19234,1,1,1,1,1,19
18390,19829,20760,1,1,1,1,1,27
16919,20302,19059,1,1,1,1,1,17
16734,19843,19161,1,1,1,1,1,14
15796,20339,19950,1,1,1,1,1,7
16909,20507,19621,1,1,1,1,1,22
16834,20500,19749,1,1,1,1,1,12
16617,20815,20707,1,1,1,1,1,47
16243,20725,20667,1,1,1,1,1,3
18172,21287,20352,1,1,1,1,1,41
17405,24262,19058,1,1,1,1,1,19
17202,24196,18897,1,1,1,1,1,5
17014,24175,18807,1,1,1,1,1,4
16533,24949,19410,1,1,1,1,1,1
16041,24399,19202,1,1,1,1,1,17
17299,22174,23054,1,1,1,1,1,49
17195,22267,23322,1,1,1,1,1,21
17539,23034,24379,1,1,1,1,1,14
16600,22372,23609,1,1,1,1,1,30
16398,21945,23596,1,1,1,1,1,35
15880,21107,22373,1,1,1,1,1,4
15876,21099,21993,1,1,1,1,1,2
18524,20399,22498,1,1,1,1,1,21
18436,21531,23023,1,1,1,1,1,11
18587,20478,24691,1,1,1,1,1,20
18350,20497,23530,1,1,1,1,1,28
17666,19719,24635,1,1,1,1,1,4
13118,21858,24523,1,1,1,1,1,19
15539,21972,24079,1,1,1,1,1,28
14942,21899,24219,1,1,1,1,1,23
13160,21967,24939,1,1,1,1,1,0
13629,22319,24876,1,1,1,1,1,24
13273,23275,24835,1,1,1,1,1,47
13408,24993,24600,1,1,1,1,1,9
12589,21982,21369,1,1,1,1,1,11
14659,24703,19616,1,1,1,1,1,17
15562,24997,19951,1,1,1,1,1,38
15370,24936,19942,1,1,1,1,1,20
15736,25050,20065,1,1,1,1,1,20
15457,24459,18980,1,1,1,1,1,17
13503,24501,19159,1,1,1,1,1,62
13479,24667,19119,1,1,1,1,1,41
13578,24691,19264,1,1,1,1,1,15
13371,24928,19251,1,1,1,1,1,21
13214,24635,19327,1,1,1,1,1,23
13342,22654,19100,1,1,1,1,1,47
13213,20409,20040,1,1,1,1,1,3
14892,18880,18773,1,1,1,1,1,16
15113,20240,19436,1,1,1,1,1,13
14353,19356,20412,1,1,1,1,1,28
13706,18199,18854,1,1,1,1,1,29
12633,17397,19150,1,1,1,1,1,13
14915,18675,18805,1,1,1,1,1,13
14059,14873,19136,1,1,1,1,1,22
13991,15117,19096,1,1,1,1,1,12
13593,14622,19420,1,1,1,1,1,8
12626,12973,19085,1,1,1,1,1,34
12709,14818,21789,1,1,1,1,1,20
14872,16753,22932,1,1,1,1,1,41
15005,17022,22965,1,1,1,1,1,22
14394,15984,22821,1,1,1,1,1,17
15529,17744,22355,1,1,1,1,1,12
16668,18585,22771,1,1,1,1,1,4
21085,16207,20064,1,1,1,1,1,0
24580,16443,19370,1,1,1,1,1,14
24819,16766,19859,1,1,1,1,1,25
24662,16577,19552,1,1,1,1,1,14
24828,16960,19977,1,1,1,1,1,6
22606,15655,20873,1,1,1,1,1,11
22717,15959,21435,1,1,1,1,1,6
22883,15386,23271,1,1,1,1,1,11
22937,15462,23835,1,1,1,1,1,17
22903,15493,24471,1,1,1,1,1,47
22645,15320,24447,1,1,1,1,1,15
22528,15425,20376,1,1,1,1,1,14
22274,14712,19155,1,1,1,1,1,17
21535,15067,20017,1,1,1,1,1,18
22786,12775,17382,1,1,1,1,1,21
22770,13135,17854,1,1,1,1,1,7
24298,13610,17379,1,1,1,1,1,27
24827,12870,17203,1,1,1,1,1,13
24719,13097,15645,1,1,1,1,1,21
23240,15219,16243,1,1,1,1,1,14
23962,14145,17457,1,1,1,1,1,4
23416,14571,17724,1,1,1,1,1,29
22953,14189,17747,1,1,1,1,1,18
22521,14390,18268,1,1,1,1,1,19
22136,14466,17311,1,1,1,1,1,11
23921,15859,18228,1,1,1,1,1,7
23716,15934,17569,1,1,1,1,1,42
23763,15890,17863,1,1,1,1,1,21
23726,15982,17344,1,1,1,1,1,22
23661,16813,17391,1,1,1,1,1,27
24827,17582,18552,1,1,1,1,1,30
22143,17326,16266,1,1,1,1,1,17
22232,17281,16195,1,1,1,1,1,8
22904,18300,15793,1,1,1,1,1,12
23254,16038,15861,1,1,1,1,1,31
23423,15633,16141,1,1,1,1,1,19
22994,16464,16297,1,1,1,1,1,55
22716,16914,16222,1,1,1,1,1,18
22932,16386,16314,1,1,1,1,1,26
22764,16794,16199,1,1,1,1,1,15
22987,16822,16722,1,1,1,1,1,22
22945,17088,16442,1,1,1,1,1,8
23397,16652,17026,1,1,1,1,1,9
21860,16826,17388,1,1,1,1,1,3
19832,17763,12995,1,1,1,1,1,24
19782,17788,13082,1,1,1,1,1,12
21495,17576,14891,1,1,1,1,1,2
21246,17998,15094,1,1,1,1,1,17
21364,18497,14642,1,1,1,1,1,8
21488,18268,14230,1,1,1,1,1,10
20721,17842,12701,1,1,1,1,1,14
21708,17743,13037,1,1,1,1,1,11
21635,17950,13700,1,1,1,1,1,16
22297,17173,14671,1,1,1,1,1,9
23131,16953,14516,1,1,1,1,1,18
22734,16658,15397,1,1,1,1,1,21
22834,16062,15061,1,1,1,1,1,15
22829,15954,14929,1,1,1,1,1,8
22472,18181,15324,1,1,1,1,1,16
21963,17693,15344,1,1,1,1,1,19
21901,17750,15227,1,1,1,1,1,4
22358,17948,14733,1,1,1,1,1,5
21929,17579,13101,1,1,1,1,1,47
23145,16931,14055,1,1,1,1,1,28
22129,17040,13789,1,1,1,1,1,13
22322,16640,14020,1,1,1,1,1,12
22555,17150,12904,1,1,1,1,1,11
22375,14488,12822,1,1,1,1,1,17
22660,14539,13997,1,1,1,1,1,11
23904,15094,13612,1,1,1,1,1,31
22775,15095,14959,1,1,1,1,1,47
23058,14812,15415,1,1,1,1,1,44
23047,14308,14927,1,1,1,1,1,11
23070,14728,15282,1,1,1,1,1,16
22918,13196,14382,1,1,1,1,1,32
22780,12936,14172,1,1,1,1,1,22
23231,12706,14134,1,1,1,1,1,13
23714,12750,15076,1,1,1,1,1,7
19652,12577,14719,1,1,1,1,1,47
17781,15079,14829,1,1,1,1,1,11
18262,15136,15024,1,1,1,1,1,23
17975,15489,14989,1,1,1,1,1,20
18165,13632,15751,1,1,1,1,1,3
18207,15450,15791,1,1,1,1,1,11
16403,18547,16266,1,1,1,1,1,11
16261,18197,16475,1,1,1,1,1,7
16284,15890,14633,1,1,1,1,1,22
18062,16000,15209,1,1,1,1,1,16
17420,16212,14177,1,1,1,1,1,9
17871,16854,15176,1,1,1,1,1,15
17836,17171,15189,1,1,1,1,1,8
17711,17355,15377,1,1,1,1,1,25
17509,17339,15314,1,1,1,1,1,9
17675,17506,15414,1,1,1,1,1,0
16647,18215,14891,1,1,1,1,1,26
16716,18269,15600,1,1,1,1,1,18
16500,18507,15045,1,1,1,1,1,20
16732,18367,14565,1,1,1,1,1,15
16712,17989,14507,1,1,1,1,1,14
16385,18227,14739,1,1,1,1,1,14
16091,18438,14878,1,1,1,1,1,30
15869,18241,14908,1,1,1,1,1,16
15628,17440,14994,1,1,1,1,1,7
16521,18642,13622,1,1,1,1,1,9
16956,17767,14011,1,1,1,1,1,22
17571,17634,13019,1,1,1,1,1,23
17692,17489,12841,1,1,1,1,1,17
17830,16747,12509,1,1,1,1,1,26
17406,16767,13054,1,1,1,1,1,23
17548,16668,12948,1,1,1,1,1,21
14207,15835,13351,1,1,1,1,1,11
12523,18179,12613,1,1,1,1,1,68
12569,17855,12824,1,1,1,1,1,32
12408,18085,12551,1,1,1,1,1,37
12442,18373,12735,1,1,1,1,1,26
12475,18066,12844,1,1,1,1,1,32
12745,18289,12447,1,1,1,1,1,18
12431,17992,12739,1,1,1,1,1,28
12535,18182,13051,1,1,1,1,1,13
12243,18391,12548,1,1,1,1,1,10
12220,18085,12506,1,1,1,1,1,19
12202,18473,12442,1,1,1,1,1,4
12771,17255,13416,1,1,1,1,1,29
12959,17233,13562,1,1,1,1,1,29
14341,18449,13695,1,1,1,1,1,20
15092,17939,15033,1,1,1,1,1,20
15511,17312,14988,1,1,1,1,1,8
15582,17538,15272,1,1,1,1,1,14
15402,18097,15138,1,1,1,1,1,33
15244,18355,14864,1,1,1,1,1,23
15025,18583,14858,1,1,1,1,1,26
15462,18139,15246,1,1,1,1,1,21
14387,18311,14751,1,1,1,1,1,15
14708,18102,15427,1,1,1,1,1,1
14302,17617,15015,1,1,1,1,1,14
14741,17857,14546,1,1,1,1,1,27
13816,17976,13999,1,1,1,1,1,71
